Dimension,Spin_Configuration,Spin_Parameter_a,EFT_Coupling_Lambda,Mass_M,Weyl_Boost_Weight_2,KY_Residual_Norm,Love_Number_k2,RG_Scale_r,Model_Variant
8,Single-Spin,1.1568918443629685,0.16779999487458358,1,0.2559069525955211,0.20893004856031802,0.66004679276979739,12.185196464788168,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.1373962925993828,0.1292619025311349,1,1.1080075539161756e-08,5.9666985880412874e-09,0.013030637759319508,13.516668321285398,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.29444333145516555,0.26139855660536138,1,2.2941696734878787e-08,2.3669586331651919e-08,0.016300749245453723,9.1704966630786657,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.61576324992207998,0.060434864405428064,1,2.1505492786378828e-09,1.2479277240111595e-09,0.0046122130434639178,11.653337685763836,rigidification_benchmark
6,Single-Spin,0.89773340324991102,0.15330010620981643,1,0.11306801841183645,0.10042624214224503,0.30917012180596187,9.2598979708738618,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,1.0164258301060423,0.035203854502625767,1,4.2731321287366342e-10,4.3863093266171617e-10,0.0029489545704982308,8.5347686908207834,rigidification_benchmark
8,Single-Spin,0.54687998288297368,0.20541258905330581,1,0.069439324854056364,0.060054574308344856,0.18256344273453223,11.924655338190496,rigidification_benchmark
9,Generic-Multi-Spin,0.038048023747571748,0.079494270517842844,1,0.00015430253557164681,0.00013021992236614857,0.00042523061476001028,11.792527646012605,rigidification_benchmark
8,Generic-Multi-Spin,1.44358931634501,0.28428693296336099,1,0.56950418822207927,0.39021774515278779,1.510285479177536,12.247647879552096,rigidification_benchmark
5,Single-Spin,1.3788940505392711,0.052457298983625139,1,0.041992605371185585,0.031125105569450005,0.11175790255292507,10.787670363206416,rigidification_benchmark
5,Single-Spin,0.16097350612906741,0.18457757599123195,1,5.0270403285053557e-05,4.1088271615144551e-05,0.00012937337339704477,8.3491638600826263,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.37721664589419962,0.13255459425267671,1,1.0534670752006652e-08,6.2418938558124474e-09,0.0092717709857102239,12.924349115416408,rigidification_benchmark
8,Generic-Multi-Spin,1.0341086073720502,0.22543092024887168,1,0.25971601065165295,0.26505937085225734,0.70215650996830348,11.088576224539429,rigidification_benchmark
9,Generic-Multi-Spin,0.77488087216559609,0.1084216770602502,1,0.074446560205193094,0.052364019193884816,0.2094570959756111,11.15437798453495,rigidification_benchmark
7,Single-Spin,0.68039414726488201,0.27864149580273684,1,0.14173821547838797,0.11399955578370005,0.39127593583849202,12.405349476821721,rigidification_benchmark
6,Generic-Multi-Spin,0.27663896683126227,0.0015916457852926105,1,7.2247711503678309e-05,5.4795939541546749e-05,0.00019692164683710834,9.5121546721085899,rigidification_benchmark
5,Generic-Multi-Spin,1.3071669122223128,0.20636793116419111,1,0.11749766309135611,0.094250395563567235,0.31655249437039207,10.078358081635088,rigidification_benchmark
7,Single-Spin,1.2335036644708384,0.010160746964208782,1,0.013196624015102998,0.0099150833120106828,0.035545536411204483,10.712953409273178,rigidification_benchmark
9,Generic-Multi-Spin,0.20308944163351789,0.21786706770415884,1,0.010406321036692659,0.0090823226376449788,0.027270349494957553,12.846627499163151,rigidification_benchmark
8,Single-Spin,0.71228760169665417,0.10014513238409349,1,0.066817138923368033,0.054287873286446492,0.18242383627942241,9.9547008987516161,rigidification_benchmark
8,Single-Spin,0.80670637915960508,0.26743563101888168,1,0.18128577144898528,0.17032987233063088,0.47953518299986303,11.885638181958347,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.1128986681118058,0.14170966674113553,1,1.1123887094355389e-08,6.9198578051865501e-09,0.059590703702964432,11.719696981739252,rigidification_benchmark
8,Single-Spin,0.45589298408022527,0.23634415700463207,1,0.056338262280697105,0.045930947965463327,0.15013081239130616,10.117311123199761,rigidification_benchmark
7,Single-Spin,0.13420686468557644,0.043594854523261083,1,0.00087936266162270201,0.00062063252671983721,0.0024711954519107877,12.440346561931074,rigidification_benchmark
8,Single-Spin,1.3521953565335432,0.17395768251691945,1,0.33654069630753647,0.30261115600470895,0.89272549991465722,10.672725539561361,rigidification_benchmark
7,Single-Spin,1.475414108102832,0.086891893992353239,1,0.16867275324131123,0.12679990823882922,0.46089778102465384,9.8918350637890402,rigidification_benchmark
5,Generic-Multi-Spin,0.069942193415530957,0.29461387654556986,1,3.067835125208921e-06,2.4591514601956064e-06,8.4863391408705479e-06,10.117842329666018,rigidification_benchmark
8,Single-Spin,0.47333117292141635,0.028099574309563266,1,0.0075095926500060002,0.0064455478104722555,0.020086553649150265,10.883591940999031,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.94276186711838095,0.19537827349919176,1,1.5375393421472246e-08,1.2972457295294769e-08,0.052780997856953088,11.80686406912282,rigidification_benchmark
6,Single-Spin,0.87103542448037019,0.068418387664145791,1,0.039774103639061399,0.03315856603847394,0.10579685263002359,11.750176662858575,rigidification_benchmark
7,Single-Spin,0.58899589324240198,0.16304107848248259,1,0.057611393830171914,0.038312905301784848,0.15250226383908841,10.486707628332079,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.3731189544050042,0.12157165102852975,1,8.2281397166564124e-09,5.1897217018689437e-09,0.020310258031307933,12.070843975432217,rigidification_benchmark
6,Single-Spin,1.2161870685753253,0.25195014083545469,1,0.27480092829693187,0.21924340233350587,0.7512756616609495,8.8421381081454449,rigidification_benchmark
9,Generic-Multi-Spin,1.2048017671266402,0.07510854315064848,1,0.16768277968392739,0.13637520832627048,0.44530385035082781,11.949608979001642,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.36179980950972346,0.28281228897852728,1,4.4611326413255629e-08,2.7510060856847427e-08,0.015508738126286531,10.313359544519335,rigidification_benchmark
8,Single-Spin,0.60109359228445125,0.034901216839129105,1,0.013292628603765263,0.011318652493551237,0.035891080542581298,12.680518521834165,rigidification_benchmark
7,Generic-Multi-Spin,0.88310702019548604,0.20219829580476603,1,0.11319508759684943,0.084433715427580644,0.30414085069444424,10.456379329413176,rigidification_benchmark
5,Single-Spin,0.95483344327625719,0.056617756748463033,1,0.012874511803502178,0.011517146695142085,0.034440195968738034,9.6126259295269847,rigidification_benchmark
9,Generic-Multi-Spin,0.48542884681844339,0.15125882734280827,1,0.040571299351866319,0.031596299188081552,0.11234313452622115,13.077816520538182,rigidification_benchmark
5,Single-Spin,0.058623023375228046,0.12839293396813889,1,6.5533201097926608e-07,4.9529080683989145e-07,1.6875551460872947e-06,8.3599442127160728,rigidification_benchmark
7,Single-Spin,1.4640287870969073,0.258753187049726,1,0.43755670586594059,0.36172651133900657,1.1438260363440793,11.649746740795672,rigidification_benchmark
8,Single-Spin,1.3408787121710255,0.0030466795348338786,1,0.0046318907104030294,0.003635674195714745,0.012952130880463798,12.428500960022211,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.12281906270412822,0.21077123700012174,1,2.4077711320788195e-08,1.5342338874716159e-08,0.10863122503124967,11.13458470152691,rigidification_benchmark
6,Single-Spin,0.46796780115207381,0.11165267482733542,1,0.013343056262888876,0.011036864984172364,0.035538294268004325,10.959399446193128,rigidification_benchmark
6,Generic-Multi-Spin,1.1249931457971223,0.27892479368611517,1,0.25085895777142869,0.17914030638398726,0.63811272132429764,9.0775950986891978,rigidification_benchmark
8,Generic-Multi-Spin,0.81880083728768205,0.13461486421379354,1,0.10732107655535356,0.089712914654783621,0.29494092704059377,10.143122612871229,rigidification_benchmark
9,Generic-Multi-Spin,0.72436239362348054,0.22923097470128165,1,0.14348375200690441,0.10512695977918542,0.38203988994189736,12.147230027895422,rigidification_benchmark
5,Single-Spin,0.19170161450704748,0.055085349349864761,1,3.3208050545786663e-05,2.6993780253570112e-05,8.7949362922914629e-05,9.2904248326085508,rigidification_benchmark
7,Single-Spin,1.2221870005510813,0.18546641406886094,1,0.21109135815182173,0.15210685590614889,0.58429523713098996,12.469142515771091,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.2950949588891034,0.045637272207717412,1,1.2063519991773293e-09,7.42299048268133e-10,0.020805493577004289,9.670875313133001,rigidification_benchmark
9,Generic-Multi-Spin,0.26454162540730652,0.17777592899133265,1,0.014521986356594753,0.012572180998698878,0.03928159822495457,12.619623880553991,rigidification_benchmark
8,Single-Spin,0.69171364977825622,0.1443561773493858,1,0.062120108621951158,0.051439497901371749,0.17409328755707515,11.111550480965525,rigidification_benchmark
7,Single-Spin,0.78626581599618772,0.23721426662024298,1,0.13220366255318941,0.095787510943948495,0.34667077681523012,11.998190540447832,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,1.0454935707598814,0.10161862637564541,1,4.7181644358605311e-09,3.6804443959262756e-09,0.0028661273705708154,12.382802466489375,rigidification_benchmark
6,Single-Spin,0.38853617355259601,0.27182020839279425,1,0.028373786721946345,0.022426280050678673,0.075887162304536501,9.8301093134097748,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.14887618985013387,0.013373892454633489,1,6.0586770805099263e-11,6.1608279197965959e-11,0.0030151388029174176,10.107073874678463,rigidification_benchmark
7,Single-Spin,1.3668221167633012,0.21816855760954043,1,0.42929164145296717,0.34219520627422401,1.1643990156445412,9.9297739086672667,rigidification_benchmark
9,Generic-Multi-Spin,1.4314944810415999,0.11777273539356795,1,0.32732657909112634,0.27398345720610751,0.93290321862065684,10.941887681558729,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.025973564293816687,0.24989100969178604,1,3.7939472957446066e-08,2.1383621225867569e-08,0.00769475142361637,13.548301404062659,rigidification_benchmark
8,Single-Spin,0.55826814248251544,0.06753069063913171,1,0.022960873107475337,0.018236044156098148,0.063373197175810803,10.182551792729646,rigidification_benchmark
9,Generic-Multi-Spin,1.0277421168504663,0.16041416916885787,1,0.28132755583379865,0.2172067409390209,0.77027975318438258,12.076858676224948,rigidification_benchmark
8,Single-Spin,0.9090497095515746,0.023695118480350823,1,0.018265781599377123,0.017037586734971188,0.048764828519550531,11.902428762428462,rigidification_benchmark
5,Generic-Multi-Spin,0.6271514346666438,0.19392208975636868,1,0.0072455815620261141,0.005502519569356744,0.0191681683481226,8.5608204542659223,rigidification_benchmark
7,Single-Spin,0.28236889714643271,0.086607448350859817,1,0.0069076307144513901,0.0046743956613952801,0.018700897937656242,11.826684107165784,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.1253014768532124,0.29138173102036957,1,3.3316256056018009e-08,2.9742582938989325e-08,0.0072526152689661571,10.410467317141592,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.1682539118111421,0.030288891621749851,1,5.8984266822360607e-10,3.2988453865846159e-10,0.0020523608012240251,10.890958559885622,rigidification_benchmark
7,Generic-Multi-Spin,0.32382434555890227,0.19758160754193274,1,0.016137370665586331,0.012599006576645073,0.042871679416646644,10.946066130045802,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.63526829393154571,0.079720689554689458,1,2.77900389240412e-09,2.2350377429540307e-09,0.013618220706226963,9.8776321162469678,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.91576255738754098,0.28742922758003414,1,3.645611469161231e-08,2.8996145233436738e-08,0.0089252169139125096,11.885476597398519,rigidification_benchmark
7,Single-Spin,0.9846623642634712,0.1237759864259651,1,0.13432307099663246,0.11474099214235418,0.35777498848585165,12.060046088509262,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.51657094982662888,0.25414103170501812,1,3.931918991500938e-08,2.2850688275595517e-08,0.02876099395965151,11.499504674877972,rigidification_benchmark
6,Single-Spin,0.01763784834348131,0.061234453951963225,1,1.2735219820249393e-05,1.0263416650494257e-05,3.4568663504475773e-05,11.317810878437012,rigidification_benchmark
5,Single-Spin,1.4246314280185848,0.15587116150085442,1,0.10701698436029439,0.083295294559922559,0.28365512606279825,8.2725047329440713,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,1.3954705488055767,0.10703652300451696,1,5.368474707462005e-09,3.9275771696974407e-09,0.011818909402867802,10.812080008536578,rigidification_benchmark
6,Single-Spin,0.17607482975972447,0.27431300490875077,1,0.0055483948630058533,0.0043786789198111652,0.015209386428210007,11.424854454863816,rigidification_benchmark
9,Generic-Multi-Spin,0.40514645695011692,0.0076630101709906015,1,0.0015331390668103084,0.0012314802916395121,0.0041444434736345988,10.298737918678672,rigidification_benchmark
5,Single-Spin,1.0605610980837579,0.21538277543881257,1,0.051461779937604604,0.038923675189037089,0.13358476539997069,10.614247607067227,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.75740138821322656,0.050473801970507021,1,1.4006087061354339e-09,9.0124172934617001e-10,0.005216125700592285,11.579562886990606,rigidification_benchmark
9,Generic-Multi-Spin,0.66436766562636473,0.1808500744920373,1,0.095652843011521674,0.073296413877584829,0.26932071159783105,10.680104597192258,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.24780688532546816,0.13922666193182487,1,1.1117927947929119e-08,7.1279466496220593e-09,0.020322249171085563,13.487317037489266,rigidification_benchmark
8,Single-Spin,1.2797885482665581,0.23384713546476701,1,0.33678993539185142,0.25769008898738316,0.90807982587308611,10.553095684759318,rigidification_benchmark
9,Generic-Multi-Spin,1.2654491355718653,0.14911420749787893,1,0.35681610652767076,0.30041017418872812,1.0020763304953768,12.48855206295848,rigidification_benchmark
8,Generic-Multi-Spin,0.23358262565687954,0.24197708896620201,1,0.015853377656448498,0.012806805673801368,0.043111448800124082,9.7709419568069276,rigidification_benchmark
7,Single-Spin,0.73214952621229268,0.040878991720550699,1,0.022761445029019393,0.019380806618135002,0.0599149827403734,12.130303744319827,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.82511387088901733,0.17301328545871192,1,1.5788861358880996e-08,1.0009227802649619e-08,0.0091234274778245195,11.009961799159646,rigidification_benchmark
6,Single-Spin,1.0814921274776692,0.01813652704658732,1,0.017285312556441019,0.012012366969037128,0.046404676555303739,9.944520456530153,rigidification_benchmark
5,Generic-Multi-Spin,0.42596233331792432,0.22292682915604023,1,0.002192371362186253,0.001692384069124254,0.0060498870068400367,11.392560977023095,rigidification_benchmark
8,Generic-Multi-Spin,0.11488458587301523,0.096855812970353297,1,0.0015470353338404884,0.0012439327316314565,0.0044945056050715564,10.265175871457904,rigidification_benchmark
7,Single-Spin,1.3343496828290047,0.26706218718496799,1,0.34747821428439646,0.2813808744586529,0.89531944482633119,11.097982910089195,rigidification_benchmark
5,Single-Spin,1.4923446259305626,0.072294120950440882,1,0.069884491484623446,0.06095193884056891,0.18871170604490092,11.617553176358342,rigidification_benchmark
6,Single-Spin,0.085418993693222298,0.16517280728270115,1,0.00094390813141323005,0.00074975419858905009,0.0025439915228225489,9.6922778629697852,rigidification_benchmark
9,Generic-Multi-Spin,0.50234597492185329,0.11300955542093237,1,0.036706698408594939,0.027771052020466515,0.098023840150604932,12.209289211500437,rigidification_benchmark
5,Single-Spin,0.97032366680496562,0.24513219276460449,1,0.044011685772561746,0.030972900162687993,0.12220421830404664,8.7312803901731968,rigidification_benchmark
8,Generic-Multi-Spin,0.85464097617478196,0.091366256337374455,1,0.079063485635733038,0.060332125178477809,0.20930012153477523,10.024907590262591,rigidification_benchmark
6,Single-Spin,0.57407876528102342,0.29614490205233823,1,0.067016682725750995,0.057625303345818633,0.18078536286575023,10.911863317992538,rigidification_benchmark
7,Single-Spin,0.34464093716289662,0.01893648930717446,1,0.0020154141892933485,0.0015041123859272088,0.005526135151139016,10.745552365761251,rigidification_benchmark
9,Generic-Multi-Spin,1.1891842259688665,0.1891586683857264,1,0.35064208350569565,0.24078651759215161,0.93950685800917122,12.8172762805596,rigidification_benchmark
6,Single-Spin,1.1896667421815088,0.13182321500979924,1,0.13203524149978274,0.09604072052477966,0.36475009935149655,10.068484891019761,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.34672182744439506,0.22646428839810287,1,3.1446503675416238e-08,1.8211013813918099e-08,0.0090010374633212511,13.040952176507563,rigidification_benchmark
6,Single-Spin,0.56261290337205117,0.053479302986416968,1,0.012039902896351673,0.0096260915598929235,0.031894461331511477,8.9149293269030743,rigidification_benchmark
7,Single-Spin,0.84450098334742618,0.18383955439162908,1,0.11015496828354744,0.089932227592060668,0.29791964512873914,11.575286357291043,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.96320411639523129,0.00026987239670846615,1,3.5178294660737297e-14,2.6520969911877114e-14,0.0045667338933815466,11.081339276954532,rigidification_benchmark
9,Generic-Multi-Spin,0.49371888543900944,0.20797361543062889,1,0.063441643015409582,0.046910178150585624,0.16870723825153364,10.755785340163857,rigidification_benchmark
9,Generic-Multi-Spin,0.090338656400849107,0.11003400480099675,1,0.00094629105634161262,0.00079724164465754313,0.0026569115390528324,13.206694148201496,rigidification_benchmark
7,Single-Spin,1.4958475845608263,0.27733108544300866,1,0.60282211117561713,0.46558857399129194,1.7076754818557509,10.356528261303902,rigidification_benchmark
6,Generic-Multi-Spin,1.3257222357280674,0.059710389592574915,1,0.094179667696379463,0.072929398652258892,0.25483950521930177,9.1381078751757734,rigidification_benchmark
5,Generic-Multi-Spin,0.10776539308137446,0.15432649840368798,1,1.0993490217658152e-05,7.9743033127271077e-06,3.0416679056651982e-05,10.42165995342657,rigidification_benchmark
8,Generic-Multi-Spin,0.42946564956628164,0.13028165125069768,1,0.028639348539891189,0.025223269163382619,0.077682695428225285,10.634542923327535,rigidification_benchmark
5,Generic-Multi-Spin,1.0864114325672025,0.26066271876365227,1,0.079048438005145827,0.059603602696055816,0.21173542769049292,11.605983077548444,rigidification_benchmark
9,Generic-Multi-Spin,0.82719583402479624,0.078170313371364958,1,0.063435275916122774,0.053684777837483683,0.16497724325871935,12.802354957163335,rigidification_benchmark
9,Generic-Multi-Spin,0.73263096957065443,0.28589487251302786,1,0.22700408852274448,0.17710259771752351,0.61199206744499735,11.684466227609665,rigidification_benchmark
5,Single-Spin,0.2234415599752432,0.036823158198731956,1,4.0252436515362011e-05,3.3534614212077501e-05,0.00010836327974616229,10.477692096028477,rigidification_benchmark
9,Generic-Multi-Spin,1.2539843465171736,0.20409527426355334,1,0.48912801826877006,0.41425075141973133,1.2741605868754571,10.435193085297943,rigidification_benchmark
9,Generic-Multi-Spin,1.2865415401304643,0.026496143091187814,1,0.05305697164436541,0.048748210100387109,0.14539654518492665,13.273467071540654,rigidification_benchmark
5,Single-Spin,0.25606813149867114,0.19669772231437826,1,0.00030133065547597047,0.00022273190894479881,0.00083846162468297677,9.4135006661526859,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.65981456146456574,0.088204557400143713,1,2.8661320089252442e-09,2.7557891207866445e-09,0.0067482422477242931,10.005458382423967,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.75426427289260367,0.29299922423142566,1,3.6243829677094552e-08,3.1241403991140543e-08,0.078574921710668155,9.5576004719361656,rigidification_benchmark
5,Single-Spin,1.0604458556531304,0.12054060745269619,1,0.033906988772466846,0.028621899744871577,0.093974030070969841,8.2857687175273895,rigidification_benchmark
5,Single-Spin,0.40343069474207238,0.25267926703026983,1,0.0020070386637035336,0.0016244068528061535,0.0055202057761365893,10.823825229424983,rigidification_benchmark
5,Single-Spin,0.18717341788668188,0.069158733837146311,1,3.7782418840515281e-05,2.9459791705847565e-05,0.0001008476993003627,9.6888579637743533,rigidification_benchmark
7,Single-Spin,1.4052454135594787,0.16201682143162843,1,0.23711437031385016,0.21137707923314361,0.64361535032562633,12.101521275565029,rigidification_benchmark
7,Single-Spin,1.4229167386648207,0.098534939786364337,1,0.17956342899356675,0.15731742558433043,0.47798467125542843,11.55396039094776,rigidification_benchmark
6,Generic-Multi-Spin,0.017521533058573492,0.26876191273875721,1,6.961428439732477e-05,5.0044040597083953e-05,0.00018310625458190191,8.9329108617268496,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,0.52634474172625034,0.011475808705898934,1,8.5035533892981032e-11,4.6687143056538358e-11,0.00085117332835144314,12.735942314099521,rigidification_benchmark
8,Single-Spin,0.99576202524470914,0.21625008858145028,1,0.25495050109769268,0.21600355333727023,0.66040582429867023,11.276999610848724,rigidification_benchmark
8,Single-Spin,0.92402344594265051,0.042566137755991891,1,0.03337340396056028,0.022714935812589501,0.090910859907992136,10.564664062485098,rigidification_benchmark
8,Single-Spin,0.64202164341354551,0.17468441037783494,1,0.062706796438844442,0.056548211241666486,0.17024038821068702,12.995053698215633,rigidification_benchmark
8,Generic-Multi-Spin,0.32068758785637286,0.14244318000944706,1,0.015523931744853853,0.011676525781639791,0.042128722985610337,10.217735576350242,rigidification_benchmark
8,Generic-Multi-Spin,1.1637004500312498,0.23532666133313163,1,0.36934410287186642,0.31318737949800274,1.0164916353280866,11.622733680903911,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,1.1365382843733038,0.048862928764509039,1,8.0528682720131904e-10,8.4770155496033057e-10,0.0070887343860875666,11.140506855212152,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.29200554250720051,0.17922797236718704,1,1.5910621194401471e-08,1.1253835479714782e-08,0.012669601765323252,10.650035939272493,rigidification_benchmark
6,Single-Spin,0.62689761522478882,0.13643933889303358,1,0.037914376161910193,0.028536151937238685,0.10549469300505739,11.226506036054342,rigidification_benchmark
9,Generic-Multi-Spin,0.90747252435475767,0.23107604923588318,1,0.27216462065521069,0.21069634428727596,0.76264981519396546,10.133298196084798,rigidification_benchmark
5,Generic-Multi-Spin,1.0231430587636539,0.10542225290388335,1,0.026555278510940632,0.020550518690956733,0.071206910889410155,9.0455479901283979,rigidification_benchmark
6,Generic-Multi-Spin,0.55517698108690605,0.27271497050044124,1,0.078248665771636666,0.058905352438406632,0.20944567794231933,10.517307254765182,rigidification_benchmark
9,Generic-Multi-Spin,0.032772867700830099,0.0048814454804835842,1,6.5718347672220682e-06,4.9082626499273414e-06,1.8021814618489254e-05,11.165136761683971,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.4397094156716959,0.21258998071186991,1,2.2600521637660688e-08,1.5380572208774212e-08,0.0011844927869393803,12.87166074514389,rigidification_benchmark
9,Generic-Multi-Spin,1.3637305977495984,0.1256695327862408,1,0.22995086607249227,0.17538951312052772,0.62761627850199098,12.12089735288173,rigidification_benchmark
7,Single-Spin,0.14427748938141485,0.2560458081017295,1,0.00505639995131582,0.005063628597080874,0.013514777843408857,9.7193415920250121,rigidification_benchmark
9,Generic-Multi-Spin,0.39675146580078546,0.064322758395705379,1,0.011142343999629845,0.0081176421990998473,0.031611899136211229,13.506879218574614,rigidification_benchmark
6,Generic-Multi-Spin,1.0522925165488013,0.15894323025227247,1,0.10273607492050872,0.081847375798199548,0.27971822945546831,9.6025882026180618,rigidification_benchmark
5,Single-Spin,0.79590353421123605,0.032206435290814378,1,0.0038030205726470264,0.0030145954426918685,0.010406738522412352,9.9745457395911217,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.70294938444406718,0.19948291440108978,1,2.0591639790443792e-08,1.3918576837897296e-08,0.0099015514761079549,11.788639849144966,rigidification_benchmark
7,Cohomogeneity-1_Equal-Spin,0.26296336735620912,0.082787215092620811,1,3.215754888412474e-09,2.3928936569111006e-09,0.0086516774654924813,9.4441255406476561,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.2948422123015291,0.2905069820368178,1,5.133349325131393e-08,2.982754815034567e-08,0.01100647831359582,12.392982700094581,rigidification_benchmark
6,Generic-Multi-Spin,1.2271519019475345,0.092967765312363393,1,0.10031786029513472,0.090070356306716531,0.26532418731374857,9.9675193296745412,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,0.19515933444848471,0.2977580690981913,1,3.6055306002334846e-08,3.0207502635292076e-08,0.047194472565161745,11.795492794644087,rigidification_benchmark
5,Cohomogeneity-1_Equal-Spin,0.71719724690682629,0.021732756365629848,1,1.6374456769975592e-10,1.6911444527601375e-10,0.0081286768503754919,9.0031278855167329,rigidification_benchmark
6,Generic-Multi-Spin,0.81021934411175822,0.19193912778628619,1,0.11613935102100738,0.092072608028363909,0.33157659949018264,10.583833176456391,rigidification_benchmark
6,Cohomogeneity-1_Equal-Spin,1.1133912102035768,0.073917337305905301,1,2.285915928066839e-09,1.8968952854192254e-09,0.0019191518484677312,11.187322136759757,rigidification_benchmark
5,Generic-Multi-Spin,0.45796388200929111,0.16678021709785332,1,0.0022806508550284703,0.0018355499005876569,0.0059574430340230983,8.4030637782998383,rigidification_benchmark
6,Single-Spin,0.12343801021943707,0.11578175364526362,1,0.0014264144256516604,0.0014516081295720209,0.0039019686567759743,11.73933278331533,rigidification_benchmark
5,Single-Spin,1.3428231711498573,0.24791605017738325,1,0.14720689199850079,0.1214812338625641,0.38952976028009251,9.570307893678546,rigidification_benchmark
7,Single-Spin,1.4540259408084051,0.016234045607314448,1,0.029533533051061905,0.025378002604978321,0.078786849752711469,9.4870394399389628,rigidification_benchmark
6,Single-Spin,0.04702001492740214,0.22101268852831985,1,0.0003706465366505978,0.00028279874808774714,0.0009608913547124189,10.976096080895513,rigidification_benchmark
6,Single-Spin,0.4873722329429947,0.093776881698287101,1,0.014950186126425409,0.012148458581479038,0.0419870008124918,10.272630680631845,rigidification_benchmark
7,Single-Spin,0.9554534636458466,0.26399906245321408,1,0.18311596958343748,0.16991750518916701,0.48232744969956171,11.964420816488564,rigidification_benchmark
8,Single-Spin,0.88656438251882974,0.14720603923565709,1,0.11441733224247146,0.094647883794375443,0.31648564277553598,12.908440273627638,rigidification_benchmark
5,Generic-Multi-Spin,0.60605885129899806,0.24008472836187578,1,0.0081191496356454052,0.005812487125733479,0.022564989395542225,9.3318487391807139,rigidification_benchmark
9,Generic-Multi-Spin,0.35321867395189316,0.037803528868455442,1,0.0050603959810211182,0.0036253378103245711,0.013228688951250853,12.160441949684174,rigidification_benchmark
9,Cohomogeneity-1_Equal-Spin,1.1976362627918926,0.16992616453575252,1,1.8123871058540107e-08,1.0094154845456606e-08,0.016419351089971487,10.54908221513033,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,1.2097106943067339,0.0092663167788209384,1,4.9510488218885686e-11,2.9911082025313065e-11,0.012912479594287398,11.843321815039962,rigidification_benchmark
8,Single-Spin,0.36531349249195494,0.21406320089549757,1,0.031919779337252562,0.026941543644848492,0.08858435813450069,9.9662154925987121,rigidification_benchmark
6,Single-Spin,0.59474254779122582,0.10572402108752263,1,0.025968166951016294,0.019557838233305508,0.070428428626820264,11.539745395816862,rigidification_benchmark
5,Single-Spin,0.87517619498037447,0.27592781759610768,1,0.038722932519603376,0.026465514293098031,0.10507659616020258,9.8005304741673172,rigidification_benchmark
7,Generic-Multi-Spin,0.94406529566463082,0.14025786588087119,1,0.12776365752044014,0.1074918051905339,0.34649356515323326,10.206951405946166,rigidification_benchmark
7,Single-Spin,0.47605595458024463,0.23311817076074798,1,0.039307535893090273,0.029035519560562065,0.11681086283151593,12.480113233998418,rigidification_benchmark
7,Single-Spin,0.059114858612486165,0.049733330069378023,1,0.00015628181954058723,0.00012031529057317529,0.00041562297535242468,9.6822837270796303,rigidification_benchmark
8,Generic-Multi-Spin,1.4661003918804862,0.18187420693234635,1,0.43143527413977245,0.31929645512759808,1.2045015487085191,11.680838650930673,rigidification_benchmark
7,Single-Spin,1.354920495810465,0.081330757541873494,1,0.14226969004558487,0.13249539054943274,0.39229971441806177,12.212825340311975,rigidification_benchmark
8,Cohomogeneity-1_Equal-Spin,0.13550993561373281,0.28610282013203014,1,5.0014705988044613e-08,2.8357323176600573e-08,0.024505517852071123,10.896802193857729,rigidification_benchmark
